Respondent,Languages 
19373,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
19374,Go;Python
19375,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Perl
19376,C#;HTML/CSS;JavaScript;SQL
19377,C;Kotlin;Python
19378,Julia
19379,JavaScript;Scala;TypeScript
19380,Assembly;C;C#;SQL;VBA
19381,Assembly;Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;PHP;SQL
19382,Assembly;Bash/Shell/PowerShell;C;C++;Python;SQL
19383,Bash/Shell/PowerShell;JavaScript;TypeScript
19384,JavaScript;Objective-C;Swift
19385,Assembly;Bash/Shell/PowerShell;C;C#;C++;Haskell;HTML/CSS;JavaScript;Python;R;Rust
19386,C#;HTML/CSS;JavaScript;SQL;TypeScript
19387,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
19388,C;Haskell;HTML/CSS;Java;Kotlin;Objective-C;SQL;Swift
19389,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript
19390,Java;JavaScript;Python
19391,HTML/CSS;JavaScript;SQL
19392,Bash/Shell/PowerShell;C#;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Ruby;SQL;TypeScript
19393,C#;SQL
19394,Bash/Shell/PowerShell;C#;C++;Haskell
19395,HTML/CSS;JavaScript;TypeScript
19396,HTML/CSS;JavaScript
19397,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
19398,Assembly;Bash/Shell/PowerShell;C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;Scala
19399,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
19400,Assembly;Bash/Shell/PowerShell;HTML/CSS;Perl;PHP;SQL
19401,C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
19402,C#;HTML/CSS;JavaScript;SQL;VBA
19403,Bash/Shell/PowerShell;C;Julia;Python;R
19404,Bash/Shell/PowerShell;Julia;Python;Scala
19405,C;C++;Python
19406,Assembly;C#;HTML/CSS;JavaScript;PHP;Swift;TypeScript
19407,Objective-C;Python;Swift
19408,Bash/Shell/PowerShell
19410,Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
19411,HTML/CSS;Java;JavaScript;Python;Rust;SQL
19412,C#;JavaScript;SQL
19413,JavaScript;Julia;R
19414,C#;HTML/CSS;JavaScript;SQL;TypeScript
19415,JavaScript;Python
19416,Java;Kotlin
19417,C#
19418,HTML/CSS;JavaScript;TypeScript
19419,Bash/Shell/PowerShell;C;C#;C++;Go;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
19420,Scala
19421,JavaScript
19422,Bash/Shell/PowerShell;HTML/CSS;Python;SQL;VBA
19423,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
19424,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;PHP;Python;R;SQL
19425,C#;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
19426,Assembly;Bash/Shell/PowerShell;C;C++;Python
19427,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python
19428,Java;JavaScript;TypeScript
19429,C#;TypeScript
19430,Go;HTML/CSS;JavaScript;TypeScript
19431,Go;HTML/CSS;Java;JavaScript;Kotlin;Python
19432,Bash/Shell/PowerShell;Python
19433,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Perl;PHP;Ruby;SQL
19434,C#;HTML/CSS;JavaScript;Python;SQL
19435,HTML/CSS;Java;JavaScript
19436,C;C#;Dart;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
19437,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Objective-C;Python;SQL
19438,HTML/CSS;Java;JavaScript;Python;SQL
19439,Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
19440,C#;HTML/CSS;JavaScript;SQL;TypeScript
19441,C++;Go
19442,C#;Java;JavaScript
19443,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;TypeScript
19444,C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
19445,Go;HTML/CSS;JavaScript;TypeScript
19446,Python;R
19447,C#;C++;Go;SQL
19448,C#;HTML/CSS;JavaScript;SQL;VBA
19449,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL
19450,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
19451,HTML/CSS;JavaScript;PHP;SQL;Swift
19452,Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript
19453,Java;Python;Scala;SQL
19454,Python
19455,HTML/CSS;JavaScript;Ruby
19456,HTML/CSS;Java;SQL
19457,Dart;HTML/CSS;JavaScript;Ruby
19458,HTML/CSS;Java;JavaScript;PHP;TypeScript
19459,HTML/CSS;JavaScript;PHP;R;Ruby;SQL
19460,HTML/CSS;Java;PHP;Python;SQL
19461,C;C#;C++;Go;Java;JavaScript;Kotlin;Objective-C;Swift
19462,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
19463,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Perl;PHP;Python;SQL
19464,Bash/Shell/PowerShell;C;C++;JavaScript;SQL;VBA
19465,Assembly;Bash/Shell/PowerShell;C;C#;Haskell;HTML/CSS;Java;JavaScript;Objective-C;Python;SQL;VBA
19466,HTML/CSS;JavaScript;Python;R;SQL
19467,C#;HTML/CSS;JavaScript
19468,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;Perl;PHP;SQL;Swift
19469,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;Python
19470,C#;C++;Java;SQL
19471,Ruby
19472,Python;VBA
19473,C#;HTML/CSS;Java;PHP;Python;SQL
19475,Assembly;C++;HTML/CSS;JavaScript;SQL
19476,Assembly;C++;HTML/CSS;JavaScript;Python;SQL
19477,Python
19479,C#;HTML/CSS;JavaScript;SQL;VBA
19480,C;C++;HTML/CSS;JavaScript;PHP;SQL
19481,HTML/CSS;JavaScript;Ruby
19482,Assembly;C;C++;Haskell;Java;Kotlin;Rust
19483,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
19484,HTML/CSS;JavaScript
19485,Assembly;Bash/Shell/PowerShell;C;C++;Java;Python
19486,C;HTML/CSS;Java;Perl;PHP;Python;R;Ruby;SQL
19487,C#;C++;Java;JavaScript;TypeScript
19488,HTML/CSS;Java;JavaScript;Objective-C;Ruby;SQL;TypeScript
19489,C#;SQL
19490,HTML/CSS;JavaScript;SQL
19491,C#;HTML/CSS;JavaScript;Python
19492,Python;SQL
19493,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;SQL
19494,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;Scala;SQL;TypeScript
19495,Python;SQL
19496,Java;Python;VBA
19497,C++;HTML/CSS;JavaScript;Rust;TypeScript
19498,C#;Go;JavaScript;TypeScript
19499,Go;JavaScript;Ruby;TypeScript
19500,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;SQL;TypeScript
19501,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;TypeScript
19502,HTML/CSS;JavaScript;PHP;SQL
19503,C#;Java;Python;Rust;SQL
19504,C#;HTML/CSS;JavaScript;SQL
19505,Assembly;C;C#;C++;SQL;VBA
19506,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Kotlin;Python;R;Scala;SQL
19507,HTML/CSS;Python;SQL;TypeScript
19508,Assembly;Bash/Shell/PowerShell;C;C++;Haskell;Python
19509,C#;Dart;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
19510,HTML/CSS;JavaScript;Python
19511,C;HTML/CSS;JavaScript
19512,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python
19513,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
19514,HTML/CSS;JavaScript;TypeScript
19515,C;C++;Java;Python
19516,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
19517,C++;HTML/CSS;JavaScript;Python;SQL
19518,JavaScript;Objective-C;Ruby;Swift
19519,C#;SQL
19520,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript
19521,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;R
19522,Bash/Shell/PowerShell;C;C++;Python;SQL
19523,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL
19524,Bash/Shell/PowerShell;Haskell;HTML/CSS;Java;JavaScript;Perl;SQL
19525,Go;JavaScript;SQL
19526,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
19527,C#;HTML/CSS;JavaScript;TypeScript
19528,C++;Java;Kotlin
19529,HTML/CSS;JavaScript;PHP;Python;SQL
19530,C;Python
19531,Java;JavaScript;Kotlin;TypeScript
19532,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
19533,HTML/CSS;JavaScript;Kotlin;PHP;SQL;TypeScript
19534,HTML/CSS;JavaScript;Ruby;TypeScript
19535,Java;SQL
19536,Bash/Shell/PowerShell;C;C#;HTML/CSS;JavaScript;Python;SQL
19537,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Perl;Python;SQL;VBA
19538,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
19539,Kotlin;Python;Scala
19540,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;Java;Kotlin;SQL;TypeScript
19541,Bash/Shell/PowerShell;C;C++;Go;Java;Python
19542,HTML/CSS;Java;JavaScript;SQL
19543,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
19544,HTML/CSS;JavaScript;PHP;SQL
19545,Python
19546,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Rust
19547,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;R;Ruby;Rust;SQL
19548,HTML/CSS;JavaScript;Python;R;SQL
19549,C#;HTML/CSS;JavaScript;TypeScript
19550,C#;HTML/CSS;Ruby
19551,Bash/Shell/PowerShell;C#;HTML/CSS;Java;Kotlin;TypeScript
19552,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript
19553,Bash/Shell/PowerShell;C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Julia;PHP;Python;R;Ruby;SQL;TypeScript
19554,Bash/Shell/PowerShell;C++;Java
19555,C#;HTML/CSS;JavaScript;SQL
19556,C#;Kotlin;TypeScript
19557,C;C#;HTML/CSS;JavaScript;SQL;TypeScript
19558,Bash/Shell/PowerShell;C++;JavaScript;Python
19559,C#;C++;HTML/CSS;JavaScript
19560,HTML/CSS;Java;JavaScript
19561,Go;HTML/CSS;JavaScript;SQL
19562,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
19563,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Ruby;TypeScript
19564,HTML/CSS;JavaScript;PHP;SQL
19565,C#;HTML/CSS;Java;JavaScript;Python
19566,C#;JavaScript
19567,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;VBA
19568,HTML/CSS;Java;JavaScript
19569,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;TypeScript
19570,HTML/CSS;JavaScript;PHP;SQL
19571,C#;JavaScript;SQL
19572,Java;JavaScript;Kotlin;SQL;TypeScript
19573,C#;SQL
19574,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
19575,Bash/Shell/PowerShell;Haskell;JavaScript;SQL
19576,Java;Scala
19577,Assembly;Bash/Shell/PowerShell;C;C#;C++;Go;Java;JavaScript;Kotlin;Python;R;TypeScript
19578,C#;HTML/CSS;JavaScript;SQL;TypeScript
19579,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Kotlin;Python
19580,Assembly;Bash/Shell/PowerShell;C;C++;JavaScript;Python;R;TypeScript
19582,Bash/Shell/PowerShell;C;Haskell;Perl
19583,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Objective-C;SQL;Swift;TypeScript
19584,C;Java;JavaScript;Python;TypeScript
19585,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
19586,HTML/CSS;JavaScript;TypeScript
19587,HTML/CSS;JavaScript;PHP
19588,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Perl;PHP;Python;Ruby;SQL;Swift;TypeScript;VBA
19589,C++;Kotlin;Swift
19590,Go;Haskell;HTML/CSS;TypeScript
19591,Java;Python
19592,C;Go;Java;Python
19593,Assembly;HTML/CSS;JavaScript
19594,Assembly;Bash/Shell/PowerShell;HTML/CSS
19595,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
19596,HTML/CSS;JavaScript;PHP
19597,C#;HTML/CSS;Java;JavaScript;PHP
19598,HTML/CSS;Java;JavaScript;PHP;SQL
19599,HTML/CSS;Perl
19600,Assembly;C;Go;Java;JavaScript;Python;Ruby;Rust
19601,HTML/CSS;Java;JavaScript;PHP;Python;SQL
19602,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;R;SQL
19603,Assembly;C;Java;JavaScript;Python;SQL;TypeScript
19604,HTML/CSS;JavaScript;PHP;SQL
19605,R;SQL
19606,C;C++;Go;HTML/CSS;Java;JavaScript;PHP;SQL
19607,C++;Java;JavaScript;Python
19608,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL
19610,C++;HTML/CSS;Java;PHP;Python;Ruby
19611,Go;Ruby
19612,C#;SQL
19613,Assembly;Bash/Shell/PowerShell;C;C++;Dart;Haskell;HTML/CSS;Java;JavaScript;Python;SQL
19614,HTML/CSS;JavaScript;PHP;SQL
19615,Bash/Shell/PowerShell;C;C++;Perl;Python
19616,Assembly;Bash/Shell/PowerShell;C;C++;Perl;PHP;SQL
19617,HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
19618,C;Python
19619,C;C++;HTML/CSS;JavaScript;Python
19620,Bash/Shell/PowerShell;C;C#;C++;Python;SQL
19621,HTML/CSS;Java;JavaScript;Python;SQL
19622,C#;VBA
19623,C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
19624,Bash/Shell/PowerShell;C#;C++;Python
19625,Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript;Python
19626,C;C#;C++;Java
19627,NA
19628,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;PHP;SQL;VBA
19629,Bash/Shell/PowerShell;Go;JavaScript;Python;Rust
19630,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;Objective-C;Python;Swift
19631,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Perl;PHP;Ruby;SQL
19632,C++;HTML/CSS;JavaScript
19633,Go;Scala;TypeScript
19634,Assembly;Bash/Shell/PowerShell;C;C++;Java;Python;R
19635,C#;HTML/CSS;JavaScript;SQL;TypeScript
19636,Java;JavaScript
19637,HTML/CSS;Java;JavaScript;SQL
19638,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
19639,Bash/Shell/PowerShell;Java;JavaScript;SQL;TypeScript
19640,Go;HTML/CSS;Java;JavaScript;SQL;TypeScript
19641,C++;JavaScript;Python
19642,Dart;Java;JavaScript;Kotlin;SQL
19643,Bash/Shell/PowerShell
19644,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
19645,Bash/Shell/PowerShell;C;C++;Go;Haskell;HTML/CSS;JavaScript;Rust
19646,C#;HTML/CSS;JavaScript;SQL
19647,C#;SQL
19648,Assembly;HTML/CSS;Java;JavaScript;PHP;SQL;Swift
19649,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
19650,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python
19651,HTML/CSS;JavaScript;PHP;SQL
19652,HTML/CSS;JavaScript;Python
19653,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Python
19654,Bash/Shell/PowerShell;Go;Haskell;Java;JavaScript;Rust;SQL;TypeScript
19655,Python
19656,Bash/Shell/PowerShell;C;C++;Perl;Python;SQL
19657,SQL
19658,C;C#;C++;HTML/CSS;Java;JavaScript;Perl;PHP
19659,C;C++;HTML/CSS;Java;JavaScript;Python;SQL
19660,C#;Java;JavaScript;Swift
19661,Bash/Shell/PowerShell;C#;HTML/CSS;Python;TypeScript
19662,Bash/Shell/PowerShell;C;Python;SQL
19663,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
19664,HTML/CSS;Java;JavaScript;SQL
19665,NA
19666,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
19667,Java;JavaScript
19668,NA
19669,Bash/Shell/PowerShell;HTML/CSS;JavaScript
19670,C;JavaScript;Python;SQL;TypeScript
19671,HTML/CSS;JavaScript;PHP;Python;SQL
19672,HTML/CSS;JavaScript;Python;SQL
19673,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript
19674,C#;JavaScript;Python;SQL;TypeScript
19675,Bash/Shell/PowerShell;Java;Perl;Python;SQL
19676,C;Java;Python
19677,C#;JavaScript
19678,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
19679,C#;HTML/CSS;JavaScript;TypeScript
19680,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL
19681,C#;JavaScript;SQL
19682,C;HTML/CSS;JavaScript;PHP;Python;Ruby;TypeScript
19683,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
19684,C#;HTML/CSS;SQL;TypeScript
19685,C;C#;HTML/CSS;JavaScript;PHP;Python;SQL
19686,Objective-C;Swift
19687,HTML/CSS;Python
19688,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
19689,C#;HTML/CSS;JavaScript;TypeScript
19690,C;C#;Java;JavaScript;SQL;TypeScript
19691,Assembly;HTML/CSS;JavaScript
19692,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Perl;R;SQL
19693,NA
19694,Bash/Shell/PowerShell;HTML/CSS;JavaScript
19695,C;VBA
19696,Julia;Python
19697,Assembly;Bash/Shell/PowerShell;C;C++;Dart;HTML/CSS;JavaScript;PHP;Python;R;SQL;VBA
19698,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
19699,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;Rust
19700,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
19701,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
19702,JavaScript;Python
19703,C#;JavaScript;SQL
19704,C++;HTML/CSS;Java;JavaScript;Python
19705,Bash/Shell/PowerShell;SQL
19706,C++;HTML/CSS;JavaScript;Python;Rust;SQL
19707,Assembly;Bash/Shell/PowerShell;C;Python
19708,JavaScript;Ruby;SQL
19709,HTML/CSS;JavaScript;Python;TypeScript
19710,C#;HTML/CSS;SQL
19711,Python
19712,C#;Go;HTML/CSS;JavaScript;SQL
19713,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
19714,HTML/CSS;Rust;SQL
19715,C#;C++;HTML/CSS
19716,HTML/CSS;Java;JavaScript;SQL
19717,Bash/Shell/PowerShell;C#;Python;SQL
19718,JavaScript
19719,HTML/CSS;Java;JavaScript;Python;SQL
19720,Bash/Shell/PowerShell;Java;JavaScript;TypeScript
19721,C;C++;HTML/CSS;Java;JavaScript;Python;SQL
19722,Bash/Shell/PowerShell;HTML/CSS;JavaScript
19723,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
19724,HTML/CSS;JavaScript;PHP;SQL
19725,Bash/Shell/PowerShell;Java;Python;SQL
19726,C;C#;C++;Python;SQL
19727,HTML/CSS;JavaScript;Ruby;TypeScript
19728,Bash/Shell/PowerShell;C;Java;JavaScript;Objective-C
19729,C;C++;HTML/CSS;PHP;SQL
19730,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;TypeScript
19731,Bash/Shell/PowerShell;C;Go;HTML/CSS;SQL;Swift;TypeScript
19732,Java
19733,HTML/CSS;JavaScript;PHP;Python;Ruby;SQL
19734,Bash/Shell/PowerShell;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript
19735,Java
19736,Java;Kotlin
19737,HTML/CSS;JavaScript;PHP
19738,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
19739,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
19740,HTML/CSS;Java;JavaScript;Scala;SQL;TypeScript
19741,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;Kotlin;Objective-C;PHP;Python;TypeScript
19742,Bash/Shell/PowerShell;Java;Python;SQL
19743,Go;Rust;Scala;SQL
19744,Bash/Shell/PowerShell;JavaScript;Python;TypeScript
19745,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
19746,HTML/CSS;JavaScript;Ruby;Scala
19747,C#;JavaScript;Ruby;Swift
19748,C#;JavaScript
19749,C#;HTML/CSS;JavaScript;PHP
19750,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Scala;SQL
19752,Java;Kotlin
19754,Bash/Shell/PowerShell;Java;Perl;PHP;SQL
19755,Bash/Shell/PowerShell;C#;Haskell;JavaScript;Python;Rust;SQL;TypeScript
19756,Assembly;Bash/Shell/PowerShell;C;Java;Python;Ruby
19757,JavaScript;Python;SQL
19758,Bash/Shell/PowerShell;Dart;Go;HTML/CSS;JavaScript;PHP;Python;TypeScript
19759,C#;HTML/CSS;Java;JavaScript;SQL
19760,C#;SQL
19761,Python
19762,C#;C++;Go;Java;Swift;TypeScript
19763,HTML/CSS;JavaScript;PHP
19764,Bash/Shell/PowerShell;C#;HTML/CSS;Java;Python;SQL
19765,Bash/Shell/PowerShell;C#;Java;JavaScript;SQL;TypeScript
19766,C;C#;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript
19767,HTML/CSS;Java;JavaScript;Python;SQL
19768,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Python
19769,C#;HTML/CSS;JavaScript
19770,C++;Java;Objective-C;SQL
19771,C#;JavaScript;TypeScript
19772,C;C++;JavaScript
19773,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Objective-C;SQL;Swift
19774,C;C++;Python
19775,C#;HTML/CSS;JavaScript;SQL
19776,HTML/CSS;JavaScript;Julia;Python;SQL;TypeScript
19777,C++;HTML/CSS;Java;JavaScript;SQL
19778,Java;JavaScript;Python;Scala;TypeScript
19779,HTML/CSS;PHP;TypeScript
19780,C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL
19781,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
19782,Julia;Python
19783,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript;VBA
19784,C++;Java
19785,HTML/CSS;JavaScript;PHP;Rust;SQL
19786,Bash/Shell/PowerShell;C;C++
19787,HTML/CSS;JavaScript;Ruby;SQL
19788,HTML/CSS;Java;JavaScript;Swift
19789,Bash/Shell/PowerShell;C#;C++
19790,JavaScript;Perl;Python;R;SQL;Swift
19791,JavaScript;TypeScript
19792,HTML/CSS;JavaScript
19793,C#;HTML/CSS;JavaScript;SQL;TypeScript
19794,C;HTML/CSS;JavaScript;PHP;Rust
19795,Bash/Shell/PowerShell;C;C++;HTML/CSS;Julia;Python;Rust
19796,HTML/CSS;Java;JavaScript;SQL
19797,C;Go;Java;Python
19798,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;PHP;Python;SQL
19799,Bash/Shell/PowerShell;C#;C++;Python;R;SQL
19800,C#;JavaScript;TypeScript
19801,Assembly;Bash/Shell/PowerShell;C;C++;Haskell;Perl;Python;SQL;TypeScript
19802,Bash/Shell/PowerShell;C++;Java;Python;SQL
19803,Assembly;Bash/Shell/PowerShell;C;HTML/CSS
19804,Dart;JavaScript;Objective-C;SQL;Swift;TypeScript
19805,JavaScript;Ruby
19806,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python
19807,Bash/Shell/PowerShell;JavaScript;SQL;Swift;TypeScript
19808,Bash/Shell/PowerShell;C;Haskell;Java;JavaScript;Julia;Python;Rust;Scala
19809,Bash/Shell/PowerShell;C;C++;Haskell;Java;Python;SQL
19810,C;C#;HTML/CSS;Java;JavaScript;Python
19811,C#;HTML/CSS;JavaScript;SQL;TypeScript
19812,C#;Dart;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
19813,Bash/Shell/PowerShell;Go;Java;Python
19814,Bash/Shell/PowerShell;C#;C++;Go;HTML/CSS;Java;JavaScript;Objective-C;PHP;Swift;TypeScript
19815,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
19816,HTML/CSS;JavaScript;SQL
19817,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript
19818,C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
19819,C#;HTML/CSS;Java;SQL;TypeScript
19820,C++;HTML/CSS;Java;JavaScript;PHP;VBA
19821,Bash/Shell/PowerShell;C;C#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
19822,Bash/Shell/PowerShell;Java;JavaScript
19823,C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;PHP;Python
19824,HTML/CSS;JavaScript;PHP;SQL
19825,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
19826,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python;SQL
19827,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
19828,HTML/CSS;JavaScript;Python;Rust
19829,Bash/Shell/PowerShell;Java;JavaScript;R;SQL;VBA
19830,HTML/CSS;JavaScript;PHP;SQL
19831,HTML/CSS;JavaScript;Python
19832,C;C#;C++;Java;JavaScript;Python;SQL
19833,NA
19834,Bash/Shell/PowerShell;C;C#;C++;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;SQL;Swift;TypeScript
19835,Bash/Shell/PowerShell;C;C#;Dart;Go;HTML/CSS;JavaScript;Python;Scala;SQL;Swift;TypeScript
19836,C#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
19837,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;VBA
19838,C#;JavaScript;SQL
19839,Bash/Shell/PowerShell;JavaScript;PHP;SQL
19840,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby
19841,HTML/CSS;Java;SQL
19842,Bash/Shell/PowerShell;C;C++;Python;SQL
19843,C#;JavaScript;TypeScript
19844,Java;JavaScript;PHP;SQL
19845,Bash/Shell/PowerShell;C;Haskell;Java;JavaScript;Python;SQL;TypeScript
19846,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;PHP;Python;SQL
19847,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
19848,Bash/Shell/PowerShell;Java;Python
19849,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Python;Ruby;SQL;Swift
